disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
2903,,,,,1575822.38,15019.93,,2023-11-01T00:00:00.000Z,,0,5e8665d9317c75d29c7b158962a9fbabc70cf410,2023-11-01T04:03:22.859Z,9fab8155-1a08-4e1d-836f-2d204eadacac
2904,,,,,24495.08,2506.31,,2023-11-01T00:00:00.000Z,,0,d332fd71e3f0cc406f1ca78ce48589b77eb7b7e8,2023-11-01T04:03:22.859Z,461247ee-a726-47a1-bdb4-425986ee5b13
2905,,,,,5806.02,862,,2023-11-01T00:00:00.000Z,,0,a7f8907356419fcea68498e592be5fb1d5064df9,2023-11-01T04:03:22.859Z,e489bb58-a47e-4cb4-a100-3a64944b4776
2906,,,,,789533.19,5576.76,,2023-11-01T00:00:00.000Z,,0,99a11f5595ad6cfd6619b55f7af2c3d6063dc7cc,2023-11-01T04:03:22.859Z,8566b12e-376b-4200-8c9e-2eccbf65a553
2907,,,,,750000,,,2023-11-01T00:00:00.000Z,,0,f7e129642416cb802ddc0fe555391e51deb68dbd,2023-11-01T04:03:22.859Z,a47b9216-9a3a-4fac-93d6-520625812adf
2908,,,,,80761.88,6601.46,,2023-11-01T00:00:00.000Z,,0,4d1907081cb01d010bb3953b34b6d64feffc93e7,2023-11-01T04:03:22.859Z,35f8e6ec-f0d3-480f-8729-85274e0af09a
2909,,,,,3130495.15,,,2023-11-01T00:00:00.000Z,,0,ee7d583380ae818353db24e1e9b1611df2304ed9,2023-11-01T04:03:22.859Z,de49a385-db07-49d2-823b-690f0bd996e9
2760,,,,,,,,,,0,4b50fcc004a52e3e2c3ffdf56256d3063454c501,2023-03-18T13:22:12.883Z,147c5267-f04d-4397-8044-7ff27e5d3217
2910,,,,,55445.93,,,2023-11-01T00:00:00.000Z,,0,186107b654d6507d03e3b94ec24f22e88abc9071,2023-11-01T04:03:22.859Z,82d70bbb-0b14-4857-af89-c57dc487e521
2911,,,,,67568.51,,,2023-11-01T00:00:00.000Z,,0,94018659be69d79c20a5d0b2d7a6ec41344d195b,2023-11-01T04:03:22.859Z,c69bb120-96be-496a-b3d3-cb7b906dd6c6
2912,,,,,164326.83,7345.22,,2023-11-01T00:00:00.000Z,,0,0e9a6b7e88e76fc0db65363ffb79f3ad59043fad,2023-11-01T04:03:22.859Z,309b15a8-14ff-4827-bb45-4433f3b7cabc
2913,,,,,140212.14,20608.17,,2023-11-01T00:00:00.000Z,,0,392c52f5d57374a3a43d3c6fb69b8daf341a26ed,2023-11-01T04:03:22.859Z,acabc90a-f679-43bb-9848-019d517b3aa7
2914,,,,,1843083.73,4818.75,,2023-11-01T00:00:00.000Z,,0,ee4466340c868b0ccacc561d7eeb0629230f03f2,2023-11-01T04:03:22.859Z,5e58b370-c0f1-4168-9def-3d411b49d610
2915,,,,,2744156.76,743657.08,,2023-11-01T00:00:00.000Z,,0,01694b3060f8761ff655ab7e14c949fba9e4c0fd,2023-11-01T04:03:22.859Z,539728fa-e192-4716-b321-6635039f3125
2916,,,,,177716.96,,,2023-11-01T00:00:00.000Z,,0,79e280b1a175419a1ca9e3194b48da01f6908a81,2023-11-01T04:03:22.859Z,ae7f14fd-feef-44ce-80f6-6776bb7d65d2
2917,,,,,515274.49,,,2023-11-01T00:00:00.000Z,,0,bbd0d76f2017364e9823aa3964c37336d4b1c212,2023-11-01T04:03:22.859Z,c320ab76-e0c8-43db-9d6f-e2c6c0ce01d7
2918,,,,,4300099.08,15450.28,,2023-11-01T00:00:00.000Z,,0,24b646d7f9c7f14cfb88ad359734bd146819c958,2023-11-01T04:03:22.859Z,5bfe6a69-a4f6-4ee6-ab66-c69d853f0c82
2919,,,,,3908122.74,339803.39,,2023-11-01T00:00:00.000Z,,0,708e775522343f715a7893509f1ad4997bfa3dde,2023-11-01T04:03:22.859Z,061d6ed8-0c3f-4330-b7fd-c6e99c395295
2920,,,,,1684808.26,1245160.26,,2023-11-01T00:00:00.000Z,,0,16537142a8c7a59ffe9f75320d84452fe2b6c49c,2023-11-01T04:03:22.859Z,365e3a91-49ce-4dec-9ac0-e1786ff7cc7c
2921,,,,,2613039.26,2029077.51,,2023-11-01T00:00:00.000Z,,0,0d3ba2cbb586df73b429256bd4042d83a524ac7b,2023-11-01T04:03:22.859Z,68a4c45a-c9ea-4081-ad8c-1f3ed155c201
2922,,,,,96413.96,17562.36,,2023-11-01T00:00:00.000Z,,0,a75a6a38a0a912c17d7587f7952206ea4d10cff6,2023-11-01T04:03:22.859Z,350a7b7c-cca1-4f52-ad30-fdb3520130eb
2923,,,,,987749.43,12601.55,,2023-11-01T00:00:00.000Z,,0,0796ec40b1235c8c7faa800dca8175a73c38673f,2023-11-01T04:03:22.859Z,3f8cf4ec-80a7-4e90-9937-e66bf9d465a4
2775,,,,,,,,,,0,1759a467f8f0abf5982a5a94fb189094ce185342,2023-03-18T13:22:12.883Z,986c8e83-700d-4251-89d6-d5a1c808f803
2924,,,,,27127.61,1891.37,,2023-11-01T00:00:00.000Z,,0,59740cef5a6cf4a2798d4275a2be76ef3df2e881,2023-11-01T04:03:22.859Z,ccf61365-c884-4012-a85a-f453ea753298
2925,,,,,125530.94,1612.45,,2023-11-01T00:00:00.000Z,,0,cd44cd0127fe12058c6631a283638aa18c9560a6,2023-11-01T04:03:22.859Z,27e41580-f289-4c4c-851d-fec5171e5903
2926,,,,,283927.65,16963.98,,2023-11-01T00:00:00.000Z,,0,e70b243dfde873ed647abf1cd2ec5979f0c9b493,2023-11-01T04:03:22.859Z,10d057df-0a30-40e3-910d-502950d98a6e
2927,,,,,1129647.45,97300.8,,2023-11-01T00:00:00.000Z,,0,d3603160fd0566d02bfdb6f8b1580fe1e563617b,2023-11-01T04:03:22.859Z,241cd92e-ed11-48c2-998e-caeced4f968f
2780,,,,,,,,,,0,28e7d2d4480748932efa2467efc344b7b7b7d03f,2023-03-18T13:22:12.883Z,1c77e0cc-5a49-49e3-a001-a057b2425edd
2781,,,,,,,,,,0,91f4cb72755a9b6ae45c13e9d768c7d5fe5528d5,2023-03-18T13:22:12.883Z,fd4d6829-b394-4e60-bd36-897e595d110f
2782,,,,,,,,,,0,4731ade4dacc300cc1ccc07c82d826c4a4cb5cf5,2023-03-18T13:22:12.883Z,aed958f0-bd08-49be-8489-666e670b6504
2928,,,,,69077.56,8043.83,,2023-11-01T00:00:00.000Z,,0,d6f20f130361bd0501af28f25fb1d9a99fb7090d,2023-11-01T04:03:22.859Z,037121dd-8578-4da2-9052-44bfd87455cb
2929,,,,,431159.39,36863.35,,2023-11-01T00:00:00.000Z,,0,0dd7005428fb3554630d7af422447bf7d23569f0,2023-11-01T04:03:22.859Z,7117a316-4a3b-4071-be5a-5fee4352c4e4
2930,,,,,212620.81,18186.55,,2023-11-01T00:00:00.000Z,,0,b2e864a81269629aeba2d07665fae4961ec91bca,2023-11-01T04:03:22.859Z,6d4241af-540d-42d9-b582-11927bdcfae9
2931,,,,,1180318.09,41748.91,,2023-11-01T00:00:00.000Z,,0,2c223acf1a56855bb97f79533bb2215ee5e01ba0,2023-11-01T04:03:22.859Z,06d93102-f9a8-4ee8-876c-613766083f64
2932,,,,,308817.5,154133.15,,2023-11-01T00:00:00.000Z,,0,7d4a2ae5c148d97723a86bc38e13882b5f49efea,2023-11-01T04:03:22.859Z,59194265-9bfa-47f4-ae96-0bb7148bfe33
2933,,,,,1651694.38,433314.93,,2023-11-01T00:00:00.000Z,,0,39789cb2d2cd2d679e41d76ae3652b7bdef6e4ed,2023-11-01T04:03:22.859Z,0e447935-f0f4-497d-9e9d-31a44ead5dfa
2934,,,,,75493.88,,,2023-11-01T00:00:00.000Z,,0,e081a1d1dca3af3e60a966ccf908d52c4d1c3973,2023-11-01T04:03:22.859Z,e30b7b2e-3fa9-4007-959f-6986fc44b83d
2790,,,,,,,,,,0,5854a6cbb88c5f3a60ce3799094e35197a788c7f,2023-03-18T13:22:12.883Z,12bf4b2b-c26d-401e-ae21-fb084c8bde42
2791,,,,,,,,,,0,bb35501728d8e2372756c87dd9888d280564d2e6,2023-03-18T13:22:12.883Z,a6975ac0-134e-4545-a67c-4ac47126fd45
2935,,,,,3173061.92,,,2023-11-01T00:00:00.000Z,,0,c8ecba6802bd48a1dc5d5fd27044337173a106da,2023-11-01T04:03:22.859Z,beabce50-7194-4afe-8b15-417eff3594d2
2793,,,,,,,,,,0,e91b67eec023aaa7e6b9b90fc75e292114bd489a,2023-03-18T13:22:12.883Z,22478449-b8bc-4681-ac7c-73650fb801d6
2936,,,,,2474182.45,12262.01,,2023-11-01T00:00:00.000Z,,0,6e2b0b15501662b8b2ad0cb6f1b042a7b61ffbe5,2023-11-01T04:03:22.859Z,959178a9-6127-42fb-8876-cafe4d6196ae
2937,,,,,807344.61,6117.8,,2023-11-01T00:00:00.000Z,,0,7e048cb9bc56495500ccbf991a3e98edf96a6e8b,2023-11-01T04:03:22.859Z,da170a54-b28b-4749-b56d-43ba444d9f34
2938,,,,,41579.62,13570.27,,2023-11-01T00:00:00.000Z,,0,2dfb6306d29e1deee2fa14194c3a1abff177234f,2023-11-01T04:03:22.859Z,10d41f55-ecbf-4087-ace7-9407a49b98a7
2939,,,,,204671.41,202596.63,,2023-11-01T00:00:00.000Z,,0,9ccc7c5f693ad3dd9a8c6176c3616242a42460a6,2023-11-01T04:03:22.859Z,3df37863-798a-4723-94ac-d198c9b6e580
2940,,,,,95356.14,82964.48,,2023-11-01T00:00:00.000Z,,0,39275e9187f86ddff871f9bc304866ef9fc361f8,2023-11-01T04:03:22.859Z,67461085-13e1-4341-8a26-e74bcb674ec1
2941,,,,,12483.41,1230.8,,2023-11-01T00:00:00.000Z,,0,7a06754423c04e8956d919b4e92f6e520ecef522,2023-11-01T04:03:22.859Z,3e574d65-6b90-41e6-aa86-7e605bf4291f
2942,,,,,24833.31,306.9,,2023-11-01T00:00:00.000Z,,0,675e4b22c2c6ec5cb94b3eb4ba855936f01c656a,2023-11-01T04:03:22.859Z,dcc360ab-75bd-437c-8bb5-d5d110dff966
2943,,,,,30635.29,13426.38,,2023-11-01T00:00:00.000Z,,0,01d7a2babb8d6564de41fb0307d46d5388458a1a,2023-11-01T04:03:22.859Z,48017f43-9ef7-4ff2-92de-3636a84bec4d
2944,,,,,92199.11,15189.13,,2023-11-01T00:00:00.000Z,,0,090d99875d83e029125b23047b04ce673fb910b3,2023-11-01T04:03:22.859Z,55c8e89b-c0be-48bd-a8d5-621b2d66e42c
2945,,,,,132741.52,4602.23,,2023-11-01T00:00:00.000Z,,0,fecc194076124b5e9dde69976acfd60a48b2ff49,2023-11-01T04:03:22.859Z,9c159fb4-df3f-4632-91d6-2c9c82080a43
2946,,,,,43282.66,12181.9,,2023-11-01T00:00:00.000Z,,0,073c2b756ad71509c28e1bfe064dd2fc2e72fe31,2023-11-01T04:03:22.859Z,a1fb966e-4918-40f7-8d1b-ae23dfc75b8d
2947,,,,,411278.9,186835.89,,2023-11-01T00:00:00.000Z,,0,64c82c4df4fd8b894400bd284272148124b9f1b7,2023-11-01T04:03:22.859Z,d3ec4634-6423-449e-bc9e-0258a01f3f04
2948,,,,,23933.32,2377.5,,2023-11-01T00:00:00.000Z,,0,862fb40bdd2459baafbaedb9db4b65f6f11dc8d8,2023-11-01T04:03:22.859Z,779e5c1e-d0a0-4b1d-b4a8-fad547f250b7
2949,,,,,400385.93,22216.58,,2023-11-01T00:00:00.000Z,,0,9b16fca91dfa1b11f77be21591714fbe349ca7fd,2023-11-01T04:03:22.859Z,31c738b2-dfed-4cb2-a593-b4d7f8391d94
2950,,,,,569418.42,,,2023-11-01T00:00:00.000Z,,0,9fbfbeebcc04518ed9c1e5330cde3cb65e9876ab,2023-11-01T04:03:22.859Z,30881945-72ba-4632-b8c5-37cd15d8186f
2951,,,,,419338.96,44966.47,,2023-11-01T00:00:00.000Z,,0,1c06d9f3a5dd246315973051a356e5b61dce52fb,2023-11-01T04:03:22.859Z,efcfdd8d-ac20-4e3f-a108-c25a10f8ea0a
2952,,,,,3996374.6,63161.54,,2023-11-01T00:00:00.000Z,,0,933a5de9816a2d375665f96cdb7977e3d9e71d90,2023-11-01T04:03:22.859Z,2550c41e-c7ef-4948-b031-e7c70a5fbc0a
2953,,,,,9616.73,0,,2023-11-01T00:00:00.000Z,,0,d7dbf525fc97719cf23bf51ba6321948cfec92d1,2023-11-01T04:03:22.859Z,d82dd2e5-9023-4a5f-987a-a593243ce8ba
2954,,,,,45660.78,33928.49,,2023-11-01T00:00:00.000Z,,0,13f9469d1fc2c4c2b2d89ef820701f4c255b2ee3,2023-11-01T04:03:22.859Z,db0087cb-1396-46d1-9e4f-e6b1b84e3c37
2955,,,,,960443.78,75032.98,,2023-11-01T00:00:00.000Z,,0,d5dbc9fb74543039c9120b1bcf39aecf68cbf347,2023-11-01T04:03:22.859Z,b122718a-981f-4fbb-9ec8-7999df6d3f74
2956,,,,,586405.18,539825.8,,2023-11-01T00:00:00.000Z,,0,157bbea02e379d8bebd947c9c7d389d11c953d5a,2023-11-01T04:03:22.859Z,d18da90f-80b8-48ee-af8f-f87c55fdf658
2957,,,,,23739.87,3820.06,,2023-11-01T00:00:00.000Z,,0,4bcad8efda3ea819d36e15ee4db9d0eb5b547b8a,2023-11-01T04:03:22.859Z,d6c61991-fec0-4163-9f2c-c933b4cc7c9a
2958,,,,,12571783.43,2575972.11,,2023-11-01T00:00:00.000Z,,0,9bb6c00dbd8d6b99e85c419643d6d8267a9d0cb7,2023-11-01T04:03:22.859Z,06387291-5947-405d-8985-7af4517a10ac
2959,,,,,449229.15,50473.5,,2023-11-01T00:00:00.000Z,,0,218f77be310fe62134ed39bd311213e6c69d18b1,2023-11-01T04:03:22.859Z,eb42eee0-12db-4c1e-afe0-41dcec4c41b7
2960,,,,,237059.79,52948.55,,2023-11-01T00:00:00.000Z,,0,4d157b8eea196ef2eabe03890962088648f679bd,2023-11-01T04:03:22.859Z,5fc3e911-1f33-4e75-a930-f5243677501a
2961,,,,,6590703.9,22575.1,,2023-11-01T00:00:00.000Z,,0,4a5b02a3062394846a107a4fc3217f2eb33c22ab,2023-11-01T04:03:22.859Z,d5ff5780-08fa-4ce8-b5d2-0bde69523304
2962,,,,,18826.83,8444.8,,2023-11-01T00:00:00.000Z,,0,6ec4cb99e1454901749a7e2006aea798444f869b,2023-11-01T04:03:22.859Z,61aba30e-0101-4484-873a-15fbbcac7792
2963,,,,,100774.9,30662.98,,2023-11-01T00:00:00.000Z,,0,5bec76447f624fb436ccc86a06a83d1a8edb7d2c,2023-11-01T04:03:22.859Z,afea0e5a-76ee-4934-8db4-e6695c9c80c8
2964,,,,,5759781.29,1164056.83,,2023-11-01T00:00:00.000Z,,0,c59a06454254d9d7d1ec09a377a2aa38cba42794,2023-11-01T04:03:22.859Z,7068fe35-9e05-4e40-89d5-b54bfbc4fefc
2965,,,,,3000795.51,169412.44,,2023-11-01T00:00:00.000Z,,0,adcc6b5d6f42c697e1a095f3626a42b4195ca259,2023-11-01T04:03:22.859Z,fce5665c-4aa6-40c9-8525-0cc6670e0454
2966,,,,,1392551.94,11252.71,,2023-11-01T00:00:00.000Z,,0,72e2a23015e307aecc15cbd98968897e55afc39a,2023-11-01T04:03:22.859Z,78f6d294-e433-478b-a30c-f5b85288b093
2967,,,,,32492.34,8065.59,,2023-11-01T00:00:00.000Z,,0,5d262052cc2205da0dec6c235b25bd7f52e7b389,2023-11-01T04:03:22.859Z,26b2300a-4256-44db-87f9-f4728149b19b
2968,,,,,139425.9,10656.22,,2023-11-01T00:00:00.000Z,,0,1bc7bc3da3f89c0475b81fbbcaf5f1447f8e9543,2023-11-01T04:03:22.859Z,0bb57fa1-e918-4e3a-a9d1-7146d9100048
2969,,,,,79137.88,,,2023-11-01T00:00:00.000Z,,0,eb790dc926d09b4eb25161f4d620e95087f420d0,2023-11-01T04:03:22.859Z,d795256b-4c3f-4ae7-bc0c-44eb51a4aa4f
2970,,,,,2987859.48,13531.76,,2023-11-01T00:00:00.000Z,,0,0c4f00906857b13e84f8ac92be66e9c2769d68a2,2023-11-01T04:03:22.859Z,1efe1d77-c5e1-42c7-b71c-3bbb179cb862
2971,,,,,4853023.89,13618.18,,2023-11-01T00:00:00.000Z,,0,b0325bd6bb7cba87c5d61bc2a8398a3d4dcec7c7,2023-11-01T04:03:22.859Z,0269254f-119e-44ca-b67f-ec4afe8f6a18
2972,,,,,427980.25,,,2023-11-01T00:00:00.000Z,,0,e44c7ec948db44a585981ba973df2b3f06f217f5,2023-11-01T04:03:22.859Z,05d8122e-b6c6-47d2-bad1-c2d1cc9bd965
2831,,,,,,,,,,0,0c6321406cd49c0e321829a0b948cfce1e409849,2023-03-18T13:22:12.883Z,2051f5cb-fa1c-410d-8927-616aefb817a4
2973,,,,,785047.27,162385.01,,2023-11-01T00:00:00.000Z,,0,4cb7fa2b123f6bd18de7afe9342210ac3ffa61cd,2023-11-01T04:03:22.859Z,d1362c41-c181-49c1-9622-2e0d8b7ac57c
2974,,,,,467902.26,113311.68,,2023-11-01T00:00:00.000Z,,0,38c43445e6145ffec94f54b23044c4c7f4561816,2023-11-01T04:03:22.859Z,4c06fee8-cf55-482e-9756-9ef4b25c9a2e
2975,,,,,0,0,,2023-11-01T00:00:00.000Z,,0,b88146f9e434cfc42abc0aeefa2f65317f35cf14,2023-11-01T04:03:22.859Z,598b79c6-b435-43d6-986d-098d76c0fe61
2976,,,,,2929255.77,37845.73,,2023-11-01T00:00:00.000Z,,0,746228ff9eb5c9d5574c1f6ad129e8c4457ad0b8,2023-11-01T04:03:22.859Z,8692e3dd-f905-4b59-aaba-7b99357f28ee
2977,,,,,43502.24,,,2023-11-01T00:00:00.000Z,,0,3ff91d7cad78be3ab529092c59a3e6458fb4a60c,2023-11-01T04:03:22.859Z,b047ef9c-809f-4d49-bfcd-413e9a4379ba
2978,,,,,181857.97,139437.06,,2023-11-01T00:00:00.000Z,,0,68558a9c9a4fda5c05615ea0ba97eff685529569,2023-11-01T04:03:22.859Z,18fde250-60b3-4cbe-98ee-8d64615ac666
2979,,,,,3726826.58,87491.44,,2023-11-01T00:00:00.000Z,,0,aafda4d148dc0db959531b143a4acda605fbef9a,2023-11-01T04:03:22.859Z,b2f8c859-f37d-46a2-b232-0abf4efb067d
2980,,,,,13205432.57,,,2023-11-01T00:00:00.000Z,,0,555871a8ce3a200347b043c7034138f71e4b8159,2023-11-01T04:03:22.859Z,3c3afddd-573e-4b5a-840f-d6cdf6e03bd3
2840,,,,,,,,,,0,043c110d13839fcac1229b3d3adbcd5628a3e6a5,2023-03-18T13:22:12.883Z,072e31c1-bdc8-4787-949d-9640a9a14b23
2981,,,,,156228.72,,,2023-11-01T00:00:00.000Z,,0,5b740b340346f0c6ae5031ebf0c4f8113ccd9085,2023-11-01T04:03:22.859Z,05d66f92-5bad-4a7c-bb60-a18b0e368b4d
2982,,,,,24924.14,,,2023-11-01T00:00:00.000Z,,0,c3c7dc0ae0da8fc2904dd7b99d35d5fc27b7be1f,2023-11-01T04:03:22.859Z,af4d7f50-2b78-4cbc-b9b5-026eb5312cf9
2983,,,,,508394.62,60569.87,,2023-11-01T00:00:00.000Z,,0,23d90eb0d5e3e77530dd31c88edc53affa36c184,2023-11-01T04:03:22.859Z,75be46f8-225a-49aa-9794-8e802038d399
2984,,,,,5679187.27,,,2023-11-01T00:00:00.000Z,,0,b8ab5558fa711d5bc1fba474c46c2a60e393fd6b,2023-11-01T04:03:22.859Z,33fcbc72-f0a3-4ac8-8782-212e5251d33b
2985,,,,,505445.76,26580.05,,2023-11-01T00:00:00.000Z,,0,6a4ad4e92976e1a982ae3c3f192c7c3c4b67db93,2023-11-01T04:03:22.859Z,6afc2d9c-d087-424e-8a2f-432d0fd6bd9c
2986,,,,,492227.39,492227.39,,2023-11-01T00:00:00.000Z,,0,4b47115aa88f0bf5d17409ce4540f6cf57cc2985,2023-11-01T04:03:22.859Z,13bafd65-805f-433c-a64e-2b37b2eeb28b
2987,,,,,825108.7,35427.48,,2023-11-01T00:00:00.000Z,,0,51374a2af3f7607f84feeb0fc5f00a1f277ec09f,2023-11-01T04:03:22.859Z,2c0e03a7-6fde-4bc2-8f23-89971709515b
2988,,,,,1997340.79,7113.24,,2023-11-01T00:00:00.000Z,,0,319f60e1053d0411d5607c28147a6a2263fd0772,2023-11-01T04:03:22.859Z,a894c726-1796-43f5-bd70-6f02091ce2e2
2989,,,,,1514966.12,,,2023-11-01T00:00:00.000Z,,0,e3731d4a4aed5719d5fa1322c7c74da3b7de141d,2023-11-01T04:03:22.859Z,cdb5484c-3791-4e2b-8943-c478c50d208c
2990,,,,,983739.9,39962.12,,2023-11-01T00:00:00.000Z,,0,235f85ab26efbc1cc29561cb5b808a49af0de836,2023-11-01T04:03:22.859Z,eaf236ab-69b8-4e90-a6ca-adea134efb50
2991,,,,,169360.98,7390.25,,2023-11-01T00:00:00.000Z,,0,1f92cf314b6026588c33e3af8003fea40f9bb5ac,2023-11-01T04:03:22.859Z,6352c5d3-07fb-421d-801b-18885bc2f1b9
2992,,,,,2393137.14,,,2023-11-01T00:00:00.000Z,,0,c65da02d6c7b62144f0c374cfaeadde8cf7674d1,2023-11-01T04:03:22.859Z,17158d5b-1d95-46c1-8d01-efc984834165
2993,,,,,9912.6,,,2023-11-01T00:00:00.000Z,,0,05168d275c6bb4465f764f1ed4561bd8e5a329fb,2023-11-01T04:03:22.859Z,8811ec28-8ad0-4ec4-ad3b-cb9f8a9dbc46
2994,,,,,373970.07,92347.01,,2023-11-01T00:00:00.000Z,,0,d0c20e00396defc106956a59de85ca3e06bfe26d,2023-11-01T04:03:22.859Z,71f58a1f-f2df-4256-9876-f790d1e39720
2995,,,,,592294.84,,,2023-11-01T00:00:00.000Z,,0,c8d42a78f80db1516e85114e15ebb73de5f9de10,2023-11-01T04:03:22.859Z,82cb20da-b679-45fa-a7b8-bf11d8838eab
2856,,,,,,,,,,0,258e6424e2ac39678d8156b5ee995d9826241acb,2023-03-18T13:22:12.883Z,ad7501ad-c53a-4c76-8731-24fe6b23ea32
2996,,,,,622320.74,,,2023-11-01T00:00:00.000Z,,0,7311eea5f4fe67c4f161dc88e8e54a7fd9ee1216,2023-11-01T04:03:22.859Z,1ce1d024-b348-4233-83ab-ace7586c5c5e
2997,,,,,51448.94,4344.83,,2023-11-01T00:00:00.000Z,,0,17093226da65b036c06fe6a7f96c37292a176b7b,2023-11-01T04:03:22.859Z,eff5b032-177a-41b4-87a1-5009e6c2fa16
2998,,,,,113274.19,20098.21,,2023-11-01T00:00:00.000Z,,0,4e0e8458835072384711f925c4d3f36cc6c7ec3f,2023-11-01T04:03:22.859Z,0eeb1324-2ba0-4cae-8a4f-ec567cb7d4ba
2860,,,,,,,,,,0,dbb2e768dde4a4b7153a3ccbb43f8e57e75404c9,2023-03-18T13:22:12.883Z,98eb99af-e17c-4cad-94ed-4decedc9b699
2861,,,,,,,,,,0,c76c2bb687341e0c1916ae0866bf27f815c0212c,2023-03-18T13:22:12.883Z,6a054c63-b01e-4403-a9cd-9e0b42c4e73f
2862,,,,,,,,,,0,9ec54d3e2bdb334c498cf795b907e75944506c03,2023-03-18T13:22:12.883Z,c4b6a0a7-3068-47ac-9a9b-f6b0261e0d5c
2863,,,,,,,,,,0,752094ec37f627200d91eb98bb38f62e4515ffb9,2023-03-18T13:22:12.883Z,5f42f7d1-5678-44cb-9e01-49131f623e55
2864,,,,,,,,,,0,d3ff73a37c5f46f1140be17b8ed15048e440f642,2023-03-18T13:22:12.883Z,0536b4c6-fd95-427c-bc01-fc4b53804ffc
2865,,,,,,,,,,0,aea263d6033530d7c78d0b49be66c9285f75fb3b,2023-03-18T13:22:12.883Z,56445e86-acf0-4833-bc76-96ec1116ef92
2999,,,,,619731.97,303544.82,,2023-11-01T00:00:00.000Z,,0,8ae54b819ee2dfe0236cd0204a0d4bc1f5d1c852,2023-11-01T04:03:22.859Z,a6c6513a-3b8b-4890-84b3-d153ebb7592e
3134,,,,,25469687.41,30318650.49,,2023-11-01T00:00:00.000Z,,,5798a812696aea45c23468dc5d01bb30558109e8,2023-11-01T04:03:22.859Z,2115e277-4164-4fff-9bca-fe7367d9ae2e
3135,,,,,9848417.16,9838265.65,,2023-11-01T00:00:00.000Z,,,972aba47917c1bd38275670e8fd2595c8b1b3a40,2023-11-01T04:03:22.859Z,64ea204d-d677-49b6-b446-ea1a27325672
3136,,,,,4673921.01,4673921.01,,2023-11-01T00:00:00.000Z,,,a0d24be6f4361d6870badc2ab765ae2e3b7058bd,2023-11-01T04:03:22.859Z,0932a490-85fc-4ae1-a7ac-1283da2e64cc
3137,,,,,9019537.72,8938453.81,,2023-11-01T00:00:00.000Z,,,fec4f9e044a1d91d657fc158d42c50dc2259d72d,2023-11-01T04:03:22.859Z,8f5b38c3-0013-432f-a69c-f40a138eef7c
3138,,,,,3132714.82,3132714.82,,2023-11-01T00:00:00.000Z,,,bca046948ea1ab524f3ce4374a804ccb62abe2f3,2023-11-01T04:03:22.859Z,bd7f2b60-dc3f-4417-ae1d-0b16c4485da7
3139,,,,,1064337.65,1064337.65,,2023-11-01T00:00:00.000Z,,,23a37acbba6b6b1e6390d1ad7eba15a8d62f50f3,2023-11-01T04:03:22.859Z,d0c2021f-65f6-4cbf-8fc6-1d70e7ef3801
3140,,,,,51218204.06,50716251.84,12517.79,2023-11-01T00:00:00.000Z,,,b2cbef03650a693b555268bf65bdb6eaec95a1d1,2023-11-01T04:03:22.859Z,864a15ab-6a32-41b4-901f-8318bcd7608c
3141,,,,,3479570.5,3479570.51,-0.01,2023-11-01T00:00:00.000Z,,,7b2e791f0bf15e3d4c256ef46061903490602273,2023-11-01T04:03:22.859Z,41ee2791-71d8-490f-9bde-c07bf19a1598
3142,,,,,6218085.26,6218085.26,,2023-11-01T00:00:00.000Z,,,866fa0628ef1fa08122aad9a841b8502ca024ce0,2023-11-01T04:03:22.859Z,f5b8b352-31e7-42a7-ab3a-fb29f627e738
3143,,,,,3630431.12,3683064.34,0,2023-11-01T00:00:00.000Z,,,4d6d646fb7c34a9703125b36740b96b043a78ab2,2023-11-01T04:03:22.859Z,f43437c5-288e-4fd1-bec5-d3da662ffda8
3144,,,,,3640300.38,3605459.48,42297.69,2023-11-01T00:00:00.000Z,,,758ff7f773be492eeee19f66125fbe4bc83b49ad,2023-11-01T04:03:22.859Z,89a070c6-b45f-48f4-bf2c-99f58af40122
2878,,,,,,,,,,0,76e825104415530e1414367717d6448a5a416930,2023-03-18T13:22:12.883Z,ebbdbb68-ed0d-42af-af30-36a29c8310cc
3148,,,,,2032513.93,1820266.98,211883.35,2023-11-01T00:00:00.000Z,,,b6df350833efcc097c9d05989ea221f466d2430c,2023-11-01T04:03:22.859Z,9fb2e9e2-e19a-4eaf-821c-cb24cfac1e05
3150,,,,,547528.1,547528.1,,2023-11-01T00:00:00.000Z,,,9f06908316ad90c1b8381cf66e3fc25637a93843,2023-11-01T04:03:22.859Z,69a00735-5fee-488f-ae94-559e48d6b644
3153,,,,,3101637.94,3101637.94,,2023-11-01T00:00:00.000Z,,,b35769d2a625c345118364d48ce456a92c76e154,2023-11-01T04:03:22.859Z,9d8d8407-c048-484f-9627-25892f6054ee
3154,,,,,4385737.74,4510900.8,,2023-11-01T00:00:00.000Z,,,b7beb3337a3b715e05f1a84bfe0a1d065b3704db,2023-11-01T04:03:22.859Z,f4af80d9-6ca0-4b59-a0bc-1e38ab44d42f
